2673991	Minulla on ollut flunssa maanantaista lähtien. Nyt kuume on jo laskenut, mutta en ole vielä ihan hyvässä kunnossa.
2673992	Hän aikoo ylipuhua isänsä ostamaan uuden auton.
2673994	Meidän täytyy käydä käsiksi tähän ongelmaan.
2673997	Pidän tuosta puserosta.
2673999	Kenkien tarjonta täällä ylittää kysynnän.
2674005	Hän ei ole voinut kadottaa avaimiaan.
2674007	On aika myöntää se mahdottomaksi. Me emme koskaan tule selviämään siitä.
2674009	Tom kaataa lasillisen maitoa.
2674010	Pelaamme usein shakkia.
2674011	Tom menetti mahdollisuuden matkustaa Bostoniin Maryn kanssa.
2674012	Tämä kirja on minulle sitä, mitä Raamattu on sinulle.
2674014	Hän tunsi olonsa epämukavaksi hänen isänsä seurassa.
2674015	Käytätkö huumeita?
2674018	Luulin että pitäisit siitä.
2674020	Mikä käyttökelpoinen vekotin!
2674021	Mitä teen seuraavaksi?
2674029	He vapisivat kuin haavanlehdet.
2674032	Hän pelleilee aina.
2674038	Osaan kaiken tämän.
2674050	Kissa makasi nukkumassa bassorummussa.
2674051	Näytänkö hyvältä?
2674052	Pankkiautomaatti on niellaissut luottokortin.
2674053	Sinusta on tulossa laiska.
2674058	Missä laivassa sinä olit?
2674060	Tomille annettiin kuolettava sähköisku.
2674063	Hän kytki asuntovaunun autoonsa.
2674065	Hänellä on vaalea tukka.
2674069	Eilen olin liian sairas mennäkseni kouluun.
2674071	Onko teillä puhelin?
2674075	Koettakaa tehdä niin vähän vaurioita kuin mahdollista seiniin ja lattiaan.
2674076	Tom on pitkä.
2674078	He nauroivat katketakseen.
2674085	Hän katsoi ruotsalaista filmiä.
2674087	Se on vanha vitsi.
2674092	Hän luki hänen kirjettään yhä uudestaan.
2674093	Oletan että olet valmis ottamaan riskin.
2674096	Hän on metamfetamiininarkkari.
2674100	Äitini veljen vaimo on tätini.
2674102	Puut ovat vihreitä.
2674103	Voisitko selostaa tien Madame Tussaudin vahakabinettiin?
2674105	Hän teki sen rahan takia.
2674106	Amy, sinun pitäisi mennä naimisiin hänen kanssaan.
2674107	Ette saa jättää minua.
2674113	Maksan kaksinkerroin.
2674114	Hänen naapurinsa antoi hänet ilmi.
2674116	Äitini ja minä olemme täysin erilaisia.
2674119	En voi kestää ääntä.
2674121	Heistä on mukavaa tupakoida.
2674124	Olen itse asiassa valtavan hyvä kuljettaja.
2674126	Mistä sinä tiedät nimeni?
2674127	Ehdotin hänelle, että hänet olisi kutsuttava juhliin.
2674129	Mistä voin nostaa postimerkkejä?
2674130	Minulla on muuta tekemistä.
2674131	Löysivätkö he jotakin?
2674132	Halusin uida tässä joessa.
2674133	Ota minun.
2674136	Missä ovat minun tavarani?
2674139	Hän nousi ja lähti.
2674140	Täällä hän on.
2674143	Heillä on tekosyitä.
2674146	Kukaan muu kuin sinä ei voi tehdä minua onnelliseksi.
2674151	Hän on varma, että se on curryä.
2674152	Se on roskaa. Heitä se pois!
2674155	Lihava tyttö syö liian paljon makeisia, joissa on paljon sokeria.
2674161	Oli mahdotonta löytää vastausta.
2674435	En pysty ajamaan, unohdin kuinka.
2674438	Jätä tuolit silleen.
2674442	En pidä tavasta, jolla Tom aina kalastelee kehumista.
2674446	Tom teki voitavansa Maryn eteen, mutta se ei ollut riittävästi.
2674456	Jokaisella menestyksekkäällä kirjailijalla on lipasto täynnä hylkäyskirjeitä.
2675097	Tämä läpinäkyvä neste sisältää myrkkyä.
2675100	Mitä teet mielelläsi sunnuntaisin?
2675102	Hän on veljeni, ei isäni.
2675104	Hän asuu siinä herraskartanossa.
2675108	Tom ei asu täällä.
2675109	Pilvenpiirtäjän odotetaan vajoavan suohon.
2675110	Viime vuonna asuin yhdessä Davidin kanssa.
2675111	Hän on hiljainen.
2675130	Onko sinusta tullut enkeli?
2675135	Tom pakkaa.
2675136	Hän on amfetamiinin väärinkäyttäjä.
2675138	Joidenkin väistämättömien olosuhteiden johdosta en voi tänä kesänä asua lomamökilläni.
2675139	Tämä puro tulvii yli äyräittensä joka kevät.
2675140	Syötkö usein kalaa päivälliseksi?
2675141	He ilmoittivat olevansa syyttömiä.
2675142	Tom tuli tänne pyytämään meiltä apua.
2675143	Voitko uskoa että tämä todella tapahtuu?
2675145	Hän muutti yhtäkkiä asennoitumistaan.
2675146	Tyttäresi ei ole enää lapsi.
2675147	Milloin matkustat Eurooppaan?
2675148	En uskonut että Tom tosiaan kokeilisi sitä.
2675162	Ystäväni lopetti suhteensa tyttöystäväänsä ja nyt hän haluaa mennä kanssani ulos.
2675168	Yksi hyvä lause on parempi kuin kaksi huonoa.
2675169	Koiran nimi on Ken.
2675172	Tuo ei ole veitsi. TÄMÄ on veitsi.
2675175	Hän suuttui.
2675177	Se on vanha työvamma.
2675178	"Luota minuun", hän sanoi.
2675181	Rakastan tuota filmiä.
2675183	Mitä muistat?
2675186	Kuinka paljon haluatte?
2675187	Pelkäätkö minua?
2675188	Oletko idiootti?
2675189	Automme on kolme vuotta vanhempi kuin teidän.
2675192	Hän on homo.
2675193	Hän näytti minulle salaa hänen kuvansa.
2675194	Tämä on kuva laivasta, jossa olin.
2675198	Jumalan tähden.
2675202	Hänellä on Toyota.
2675225	Tom väsyi siihen, että hänen aina tarvitsi maksaa lasku joka kerran, kun hän meni ulos Maryn kanssa.
2675249	Hän teki urhean yrityksen sisällään kiehuvien tunteiden tukahduttamiseksi.
2675250	Voimme ehkä lounastaa jonain toisena päivänä.
2675254	Olen tänään huonotuulinen, koska minulla ei ole tarpeeksi rahaa.
2675255	Hän ei noussut aikaisin.
2675260	Haluaisin tulla mukaasi, mutta olen auki.
2675270	Missä on Espanjan suurlähetystö?
2675271	Ehdotus herätti tyrmistystä.
2675273	Tom riisui paidan päältään.
2675274	Kotiin tullessani huomasin murron.
2675275	Se kirvelee paljon.
2675278	Tästä pöydästä puuttuu yksi nurkka.
2675280	Unohdit kannettavasi laturin meille eilen.
2675283	En pysty sitä löytämään.
2675291	Mikä siinä ottaa niin pitkän ajan?
2675293	Olet tarpeeksi vanha ymmärtämään.
2675294	Hän rakastaa junia.
2675297	Olemme taantumassa.
2675298	Tuo lapsi on kasvanut normaalisti.
2675300	Tom keksi sen itse asiassa itse.
2675302	En tee sinulle pahaa.
2675305	Laitan kananpoikaa.
2675306	Pane kirjasi kiinni.
2675308	Selvitän välini sen pirulaisen kanssa.
2675311	Se on rutikuiva.
2675313	Minua rakastettiin.
2675314	Onko turvallista uida tässä joessa?
2675315	Tämä puu ei ole likikään korkein tässä pitäjässä.
2675316	Sanoin olevani sekaisin.
2675317	Kenen puhelin tuo on?
2675318	Rasitus alkoi käydä hänen voimilleen.
2675320	Olen toimistossani.
2675322	Hän on kadottanut halun.
2675323	Annoin kerjäläiselle kaikki rahani.
2675324	Tom vaatii huomiota.
2675326	Tämä on ensimmäinen kerta, kun olen moskeijassa.
2675327	Hän on kirjoittanut kirjan Kiinasta.
2675328	Kääri oikea hihasi.
2675329	Hän näyttää nuorelta ikäisekseen.
2675330	Mikäli tiedän, he pitävät aina lupauksensa.
2675331	En saa paljoakaan postia.
2675332	Hän ei vain osaa sujuvasti englantia vaan myös sujuvaa ranskaa.
2675334	Tom ei näytä pääsevän käsiksi tiedostoihinsa.
2675336	Koska voimme tavata uudelleen?
2675339	Hän ei ole vihainen.
2675342	Sinun pitäisi kirjoittaa tämä lause uudelleen.
2675343	Kukko nokkii säärtäni.
2675347	Lastenkaitsenta voi olla äärettömästi kärsivällisyyttä koettelevaa.
2675349	Tom ja Mary eivät vaikuta nälkäisiltä.
2675355	Mikä puuttuu?
2675359	Istu suorana.
2675363	Lehmä sanoo "muu", kukko sanoo "kukkelikuu", sika sanoo "nöff, nöff". ankka sanoo "kvaak, kvaak" ja kissa sanoo "miau".
2675411	Miksi hän vihaa Mollya?
2675412	Mitä muita vaihtoehtoja minulla on?
2675413	Lukiossa ollessani heräsin joka aamu kello kuusi.
2675414	Sanoin heille, että lähettäisivät minulle toisen lipun.
2675416	Monet nuoret tytöt pitävät siitä laulajasta.
2675417	Jos näet virheen, niin korjaathan sen.
2675418	Haluan vain pidellä hänen kättään.
2675420	Poliisiauto ajoi takaa ylinopeutta ajavaa urheiluautoa, mutta ajojahti päätyi vesiperään.
2675423	Jopa ollessani töissä, tyydytän salaisesti Internetrippuvuushimojani.
2675426	Kun olin lapsi, vietin tunteja lukien yksin huoneessani.
2675429	Et ole ihan asian ytimessä, mutta varmasti lähellä sitä.
2675432	Se on pieni meluisa asunto, mutta siellä minä asun ja sitä minä kutsun kodiksi.
2675436	Heti kun aletaan puhua maksamisesta, hän rauhoittuu.
2675452	Kyllästyisin jos minun täytyisi laskea viiteen sataan kahteenkymmeneenneljään tuhanteen kolmeen sataan seitsemäänkymmeneenkahteen.
2675460	Tiesin, että hän on sairas sillä hetkellä kuin näin hänet.
2675461	Kutsumme opettajaamme "Doraemoniksi", koska hän on lihava.
2675462	Mikä on politiikan ja sodan välinen suhde?
2675464	Mitä olet tehnyt kirjoilla?
2675466	Kadut ovat täällä tyhjiä seitsemään mennessä.
2675468	Kun tulitus taukosi hetkeksi, isä juoksi asuntoomme ja toi meille voileipiä.
2675470	Ranskan presidentti vierailee Japanissa ensi kuussa.
2675471	Tiede on kehittynyt huomattavasti viime vuosina.
2675473	Vaaleahiuksinen tyttö tuli tapaamaan sinua.
2675475	Kirkkaana päivänä voit nähdä Fuji-vuoren.
2675478	Mikä ruoka maistuu mielestäsi parhaalta?
2675482	Satutko tuntemaan erästä Professori Braunia?
2675484	Tämä kello täytyy korjata. Se edistää 20 minuttia päivässä.
2675495	Hän voitti yllätyksekseni palkinnon.
2675497	Miksi hän ei enää välitä minusta?
2675498	Tom pyysi minulta apua.
2675499	Hänestä tuli poliisi.
2675500	Sepä on suuri.
2675501	Haluan nähdä kadut.
2675502	He antoivat minun valita lahjan.
2675503	Tulin kotiin myöhään.
2675505	He ovat lukeneet mielenkiintoista kirjaa.
2675506	Älä katso kameraan.
2675508	Kaupunki on merenrannalla.
2675509	Kävelläänpä vähän rannalla.
2675511	Kuulin ukkosenjyrinää, mutta en nähnyt salamaa.
2675512	Lauseessa on virhe.
2675514	Pelataan lentopalloa.
2675516	Kuka minä olen? Mistä minä tulen? Onko kuoleman jälkeen elämää? Mikä on elämän tarkoitus?
2675519	Haluat nämä tavarat, eikö?
2675523	Missä ovat kauneimmat lauseet?
2675525	Mene mihin haluat.
2675529	Olen Turkista.
2675530	Tämä omena on punaisempi.
2675531	Veresi on punaista.
2675533	Menen töihin kello seitsemän.
2675535	Menen nukkumaan kello kymmenen.
2675537	Aamiainen tarjoillaan seisovasta pöydästä.
2675538	Syömme aamiaista.
2675539	Monet nuoret syövät leipää aamiaiseksi Japanissa.
2675540	Minulla on nälkä, koska en syönyt aamupalaa.
2675542	Tom syö usein munakokkelia aamiaiseksi.
2675543	Aamiainen on valmis.
2675544	Menimme ulos kävelylle aamiaisen jälkeen.
2675545	Syön aamupalan kello kahdeksalta.
2675552	Oletko syönyt aamupalaa?
2675556	Aamiainen tarjoillaan kello seitsemän.
2675559	Minä vain arvailen.
2675562	Meillä on vieraita.
2675567	Oho! Sepä on halpa!
2675569	Tämä vanha auto menee rikki jatkuvasti.
2675570	Ajoin Lontooseen saakka autolla.
2675573	Tälle kadulle ei saa pysäköidä autoja.
2675578	Ostan auton.
2675581	Saanko lainata autoasi?
2675585	Anteeksi, että häiritsen, mutta autoni on rikki. Voitsitko auttaa minua?
2675587	Olen ottanut auton lainaksi.
2675589	Hänen päälleen ajoi auto.
2675591	Hän on tyytyväinen uuteen autoonsa.
2675593	Haluaisin vuokrata auton.
2675601	Hän ihaili uutta autoani.
2675605	Hänen mekkonsa näytti halvalta.
2675608	Hän on myynyt autonsa, joten hän menee toimistolle junalla.
2675611	Autossani on jotain vikaa.
2675612	Hänen autonsa muistuttaa minun autoani.
2675615	Tämä auto toimii alkoholilla.
2675616	Äiti pysyi autossa sillä aikaa kun isä teki ostoksia.
2675617	Hän menetti auton hallinnan mutkassa.
2675618	Älä ikinä avaa auton ovea ajon aikana.
2675620	13-vuotias romutti vanhempiensa auton.
2675622	Aavikolla hiekka on halpaa.
2675623	He alkoivat myydä uudentyyppistä autoa Tokiossa.
2675625	Luulen, että ostan uuden auton.
2675626	Hänellä on suuri talo ja kaksi autoa.
2675628	Johnilla on japanilainen auto.
2675631	Hän purkasi lastin autosta.
2675633	Minun autoni on tarpeeksi suuri viidelle hengelle.
2675634	Istuiduimme autoon.
2675637	Se on yksinkertainen tehdä ja halpa.
2675638	Tom ei voi istua autossa kymmentä minuuttia kauempaa tai hänelle tulee matkapahoinvointia.
2675640	Tämä on ensimmäinen kerta kun pysäköin autoni metsään.
2675641	Auto kuluttaa paljon polttoainetta.
2675645	Tyttöystäväni on hulluna Forever 21:n vaatteisiin, mutta ne ovat ainakin halpoja.
2675650	Ohi ajava auto ajoi vesilätäkköön ja läiskytti vettä päälleni.
2675651	Tämä on autoni.
2675658	Tom ei osaa soittaa okarinaa, mutta Mary osaa.
2675668	Sain tyttäreltäni okarinan isänpäivälahjaksi. Vaikka, totta puhuen, en tarvitse sitä. Ihmettelen vaan, mistä hän on keksinyt sellaisen lahjan.
2675672	Uudenvuodenlupaukseni on opetella soittamaan okarinaa.
2675678	On sääli, että hang-rumpu, okarina ja pipa ovat epäsuosiossa täällä seuduin.
2675679	Kuka kertoi Tomille?
2675680	Tämä on minun käsilaukkuni.
2675681	Vaikutat minusta mieheltä, joka ei koskaan tee mitään, mitä ei halua.
2675682	Hän kiinnitti nimilapun laukkuun.
2675683	Haluaisin olla miljonääri.
2675739	Hän tunsi olonsa yksinäiseksi, kun kaikki hänen ystävänsä olivat menneet kotiin.
2675742	En todellakaan näe syytä lähteä.
2675748	Yhä useammat avioparit jakavat kotitalouden tehtäviä keskenään.
2675811	Miksi sinä et ikinä tiskaa tai imuroi? Minä saan tehdä aina kaikki ikävät kotityöt.
2675813	Jos et jaksa tiskata, hanki tiskikone.
2675815	Kaikista järkevintä olisi, jos tiskaat heti syömisen jälkeen.
2675818	Pyyhin tiskipöydän tiskirätillä ja nyt se on kuiva.
2675819	Älä ota riskejä.
2675822	Kerro terveisiä isällesi.
2675826	Neuvosi auttoi minua näkemään valoa tulevaisuudessani.
2675833	Ainekirjoituksesi on ihailtava tyylin suhteen.
2675835	He pitivät häntä kaupungin parhaana lääkärinä.
2675838	Kaikki pitivät häntä loistavana laulajana.
2675843	Pidämme tätä tilannetta vakavana.
2675845	Hän käveli edestakaisin huoneessa.
2675848	Sinun täytyy kysyä jäsenmaksuun liittyen kerhon rahastonhoitajalta.
2675850	Tiedän että yritit.
2675852	Pidämme häntä merkittävänä miehenä.
2675856	Hän kosi neiti Leetä ja tämä suostui.
2675858	Luulenpa ettei se ole mahdollista.
2675861	Vastasin hänelle.
2675866	Tulen hyödyntäminen voidaan nähdä ihmisen huomattavimpana keksintönä.
2675870	Kadotit siis kaikki rahasi? Se opettaa sinut pelaamaan uhkapeliä.
2675871	Tiedemiehet pitävät keksintöä tärkeänä.
2675875	Kehitysmaat kärsivät valtion rahapolitiikan ongelmista.
2675876	Euroopassa ja Amerikassa täsmällisyyttä pidetään itsestään selvyytenä.
2675878	Euroopassa ja Amerikassa koiraa pidetään perheenjäsenenä.
2675883	Euroopassa täsmällisyyttä pidetään itsestään selvyytenä.
2675886	Tomia tultiin suutelemaan, mutta hän ei tiennyt sitä.
2675891	Jos satut näkemään häntä, kerro hänelle paljon terveisiä minulta.
2675892	Tom alensi ääntään ja kertoi Marylle rakastavansa häntä.
2675895	Tom ei vastustellut.
2675896	Odotamme Tomia.
2675900	Mary teeskenteli sairasta välttääkseen kouluun menemisen.
2675902	Se on Tomia.
2675904	Näen ettei minulla ole vaihtoehtoa.
2675907	Tämä kokemus tekee sinulle hyvää pitkässä juoksussa.
2675909	Älä pidä minua enää isänäsi.
2675912	Hänen puheensa teki minuun suuren vaikutuksen.
2675914	Kerro Tomille paljon terveisiä minulta.
2675916	Ajettelitko että olimme valmiit keskustelussamme sinusta? Ajattele uudelleen!
2675917	Kerro terveisiä vanhemmillesi.
2675918	Kerro äidillesi terveisiä.
2675921	Sitä pidetään vain ajan kysymyksenä.
2675923	He saattoivat odottaa kymmenen vuoden vankilatuomiota.
2675927	Bill on kaksi vuotta minua vanhempi.
2675929	Se ei koske sinua lainkaan.
2675932	Uusi halli on kaksi kertaa vanhan kokoinen.
2675935	Jotakin vikaa on tässä laskimessa.
2675944	En voi olla kanssasi yhtä mieltä siihen liittyen.
2675946	Tom meni ulos lounaalle.
2675947	Olen lukenut kirjan loppuun.
2675948	Lintuperspektiivistä Los Angeles näyttää shakkiruutuiselta matolta.
2675949	Se on lempituolini.
2675950	Tom on kiinnostunut ranskalaisesta musiikista.
2675951	Hän näytti katumuksensa vakavasta virheestä.
2675952	En pystynyt tekemään mitään.
2675953	Ansaitsin omaisuuden.
2675961	Sinä yrität myös!
2675963	Perinteisissä javalaisissa hautajaisissa, ennen kuin hauta täytetään, joku kuolleen läheinen henkilö menee alas hautaan ja huutaa vainajan korvaan muslimien uskontunnuksen. Tämän viesti on: "Älä unohda. Erityisesti ei nyt.".
2675964	Tom nosti kissan.
2675968	Tom ei tiedä mitä sanoisi saadakseen Maryn paremmalle tuulelle.
2675972	He tunsivat, että nyt ei ollut aika aloittaa kansalaissotaa.
2675975	Mielipiteeni eroaa sinun kannastasi.
2675979	Tuo herra ei ole opettaja, hän on tohtori.
2675981	Näytätkö ikäiseltäsi?
2675986	Miehet seurasivat häntä.
2675987	Tom seurasi Maryä valintamyymälässä.
2675989	Eksyin matkalla tänne.
2675990	Se ei näytä lupaavalta.
2675991	Olen ruvennut opiskelemaan esperantoa.
2675993	Jack muistuttaa isäänsä.
2675996	Olin aikonut käydä hänen luonaan viime lauantaina.
2675999	Olen yhtä shokissa kuin sinä olet.
2676000	Sade kesti läpi yön.
2676005	Luotan Keniin.
2676007	Missä Hakatan asema on?
2676009	Toivon pääseväni kokeilemaan huutosakissa olemista.
2676010	Kuinka monta lusikkaa puuttuu?
2676012	Millaisista hedelmistä pidät eniten?
2676014	Voit laskea minut pois joukosta.
2676015	Hänen naurunsa kuullessaan häntä voisi luulla nuoreksi tytöksi.
2676017	Politiikka ei kiinnostanut häntä.
2676020	Useat talot vaurioituivat viime myrskyssä.
2676023	Tom varmaankin hassutti Maryä.
2676028	Hän on ylpeä, koska oli ollut kaunis nuoruudessaan.
2676030	Olen pelannut jalkapalloa kolmentoista ikäisestä asti.
2676032	Ulkomaalaiset ihailevat Fuji-vuorta.
2676035	Hänen vaikutuksestaan hän kiinnostui ekologiasta.
2676043	Ann on hulluna suklaaseen.
2676044	En nähnyt ketään luistelemassa.
2676047	He pitivät onnittelujuhlat.
2676048	Jätin Tomin taakseni.
2676049	Herra Smith on nyt tämän yhtiön puheenjohtaja.
2676054	Esperantossa painotus on aina toiseksi viimeisellä tavulla.
2676055	Haluan muuttaa varaukseni.
2676056	Hän ei kuuntele.
2676059	Juttelimme eilisen kokeista.
2676063	Anteeksi, minulla on toinen tapaaminen.
2676064	Hän vaikuttaa hyvältä ihmiseltä.
2676065	Hän teki yrityksen ajaa polkupyörää.
2676072	Pesen yhden haarukan.
2676083	Hänellä on järeä leuka.
2676085	Hän vastasi kyynelissä.
2676104	Olen todella nälkäinen.
2676112	Sinun täytyy kirjoittaa hänelle nopeasti.
2676114	Jos haluat.
2676118	Minä en sano tätä hämähäkiksi, vaan ennemminkin hirviöksi.
2676119	Hän ei halua odottaa sinua.
2676129	Myin sen kuudella sadalla eurolla.
2676131	Mitä me oikein odotamme?
2676136	Toivon, että tämä istuin ei ole varattu.
2676138	Hän vaan aina vitsailee.
2676140	Maalautin taloni hänellä.
2676141	Olen juuri nyt menossa sinne.
2676144	Missä on postilaatikko?
2676153	Hän on köyhä, mutta näyttää onnelliselta.
2676157	Kun olin nuori, en halunnut käyttää housuja.
2676158	Otin tämän kuvan viikko sitten.
2676180	He puhuivat tunnin hänen kanssaan luokassa.
2676185	Tyttö, josta tykkään, on tuolla.
2676187	Tyttö, joka tykkää minusta, on tuolla.
2676197	Nyt on nukkumaanmenoaika.
2676204	Olen muuttanut mieltäni.
2676361	Kesti jonkin aikaa ennen kuin hän tajusi virheensä.
2676362	Haluan sinun mielipiteesi.
2676364	Hän omistautui vapaaehtoistyölle.
2676405	Sinun pitää varoa tai muuten menetät sen taas.
2676410	"Satutteko olemaan Herra Ogawa?""Kyllä vain...voinko auttaa teitä?"
2676411	Olen hyvin suora kanssasi.
2676413	Haluaisin katsoa sitä kaaviota.
2676414	Selittäisitkö sen kuvaajan minulle?
2676416	Jos ei olisi ilmaa, mikään olento ei pystyisi elämään.
2676417	En ymmärrä tätä kaaviokuvaa.
2676419	Lucyn essee oli mitä tiivein.
2676422	Betty meni merelle eilen.
2676429	Jos universumi on kosminen muna, kuka sen sitten muni?
2676476	Ystävystyin ulkomaalaisen opiskelijan kanssa.
2676481	Tietokoneeni ei toimi enää.
2676571	Hän on melko huono tenniksessä.
2676581	Mennään rannalle!
2676582	Mennään suoraan rannalle.
2676613	Minun olisi pitänyt odottaa toiset kolme kuukautta.
2676615	Ei, en minä kärsi astmasta. Ynisen halusta.
2676616	On yksi ongelma.
2676617	Hän sanoi, että paras oli vielä tulossa.
2676618	Ilma täällä on tunkkainen.
2676620	Hölmöt ovat onnellisia.
2676622	Hän aivan paloi halusta päästä kotiin.
2676624	Voin lopettaa tupakanpolton koska tahansa haluan.
2676631	Hän on rikas mutta epäystävällinen.
2676637	Varkaat avasivat oven yleisavaimella.
2676640	Nagoya on Tokion ja Osakan välillä.
2676644	Katsoin koiraa. Kuitenkin kun katsoin uudestaan, se oli muuttunut kissaksi.
2676647	Teen talojen korjauksia.
2676650	Emme voi liikkua.
2676767	Onnettomuus sattui lähellä hänen kotiaan.
2676823	Otan huomisen vapaaksi.
2676862	Luulen että Tom on sinulle kateellinen.
2676865	Voisitko kertoa minulle tien asemalle?
2676866	Jaan mielipiteesi.
2676867	Kun mies näki poliisin, hän pakeni.
2676869	Purje kiristyi kovassa tuulessa.
2676870	Minulla on tuskin yhtään englanninkielistä kirjaa.
2676872	Sinun tarvitsee vain keskittyä.
2676873	Toinen koe on suuri parannus ensimmäisestä.
2676874	Hänellä on vielä yksi poika.
2676875	Moderni filosofia juontaa alkunsa 19.vuosisadalta.
2676876	Tom on epätäsmällinen.
2676900	Hän löysi vanhempansa.
2676902	Valtion pitäisi investoida enemmän rahaa teollisuuteen.
2677414	Kuuletko minua nyt hyvin?
2677415	Voisinko saada pari juustovoileipää?
2677421	Hölkkään joka päivä.
2677423	Ehdotan häntä puheenjohtajaksi huolimatta siitä, oletko puolesta tai vastaan.
2677425	Tunsin isäsi.
2677427	Sain pitkulaisen paketin.
2677428	On täysin mahdotonta, että matkustatte New Yorkiin tänä pyhänä.
2677430	Juuri tätä miestä olen etsinyt.
2677431	Odotat häneltä liian paljon.
2677433	Heillä tulee olemaan sikakivaa.
2677438	Omistatko käsituliaseen?
2677440	Tom ihmetteli oliko Maryn sanoma totta.
2677442	Isänäitini hoitaja on valtavan kiltti.
2677446	Älä näytä niin järkyttyneeltä.
2677449	Voin laulaa sen englanniksi.
2677451	Puuvilla imee vettä.
2677456	Tällä laivalla ei ole ketään muita kuin me.
2677457	Mitä haluat tehdä tulevaisuudessa?
2677459	Nämä tavarat eivät ole minun.
2677465	Hän näytti rasittuneelta.
2677470	Ole kiltti äitiparallesi.
2677472	Mitä tuolla on?
2677473	Pysy kärsivällisenä!
2677474	Hän on tottunut istumaan.
2677479	Hänellä on hengitysvaikeuksia.
2677480	Carlalla, laulajalla, on mahtava ääni.
2677481	Maailmassa on enemmän kuin 4000 kieltä.
2677482	Äitini on aina varattu.
2677483	Syntymäpäivää juhlittiin upeasti.
2677484	Eikö sinun pitäisi mennä kotiin?
2677487	Hän näytti minulle paljon kauniita kuvia.
2677491	Nykypäivän nainen on alttiina erilaisille rasitteille. Hänen täytyy yrittää yhdistää sekä ura että perhe-elämä.
2677492	Minusta sinä olet mukava.
2677496	Englanti ja Skotlanti ovat naapureita.
2677497	Hän pukeutuu kuin herrasmies, mutta hän puhuu ja käyttäytyy kuin pelle.
2677499	Laatikossa on paljon munia.
2677501	Etkö halua lähteä?
2677504	Mikä on ero amerikan- ja brittienglannin välillä?
2677505	Tämä miekka on hyvässä kunnossa.
2677508	Iltahämärässä on suuri mahdollisuus nähdä luonnonvaraisia eläimiä.
2677513	Haluan uskoa sinua.
2677515	Hän meni ulos kaatosateesta huolimatta.
2677520	Tapoin jumalan.
2677522	Kiitos että hyväksyit kaveripyyntöni Facebookissa.
2677633	Kerro hänelle, että minä kuorin perunat.
2677637	Rannalla on ihanaa! Lapset heittelevät rantapalloa matalassa rantavedessä ja minä loikoilen aurinkotuolissa cocktailia siemaillen.
2677638	Hän on sokea kuin lepakko.
2677640	Hän ei ole kovin periksiantamaton, hän työskentelee vain puuskittain.
2677641	Hänet heitettiin tyrmään ryöstöstä.
2677644	He menivät ulos.
2677646	Hän tarvitsee sinua.
2677647	Bussipysäkki on lähellä meidän kouluamme.
2677665	Haluaisin mennä uima-altaalle.
2677676	En halua tuhlata elämäni parhaita vuosia sinuun.
2677703	Mitä meidän täytyy tehdä välttääksemme tämän ongelman uudelleen?
2677705	Älä jänistä.
2677706	Olin puhumassa vaatteista.
2677707	Hän jutteli kanssani teetä juodessaan.
2677709	Tom halusi kysyä Maryltä siitä kuinka John kuoli.
2677710	Savu tuprusi piipusta.
2677712	Ruoanpuute teki heidät hyvin nälkäisiksi.
2677713	Hän katsoi minua ja sanoi, "Tämä on minun vendettani".
2677716	Sitä ei tule tapahtumaan.
2677717	Kissa juo maitoa.
2677720	Hänen autonsa oli sininen; hänen oli punainen.
2677747	Haluaisin matkustaa maailman ympäri.
2677900	"Miten meni?" "He sanoivat, että se on äkillinen umpisuolentulehdus."
2677905	Olen yhtä pitkä kuin isäni.
2677911	Hänellä on taipumusta suuttua kun hän ei saa tahtoaan läpi.
2677914	Heitä oli kolme ja heillä oli aseet.
2677916	Minun tavoitteeni elämässä on tulla pääministeriksi.
2677920	Tavoitteeni elämässä on tulla kirjailijaksi.
2677926	Minun mielestäni elämä ilman elämäntehtävää on kuin tuuliviiri.
2677940	Kaksikielinen henkilö saattaa vaihtaa kielestä toiseen kesken lauseen ja tämä koodinvaihto on kielitieteilijöiden tutkimusaihe.
2677957	Hän on nyt matalalla mielellä.
2677959	Anna kun näytän sinulle jotain.
2677961	Se ei ole moralisointia.
2677967	Etsin tähän kynsilakkaan sopivaa huulipunaa.
2677978	Nämä kengät ovat liian kalliit.
2677980	Minun ei vain tee mieli juhlia syntymäpäivääni.
2677984	"Minusta tuntuu..." Dima aloitti. "Minusta tuntuu, etten ole tehnyt mitään viimeisen 150 000 lauseen eteen."
2677987	Minua huimaa ja tuntuu siltä, että oksennan kohta.
2677988	Tunnen, että ymmärrän tunteitasi.
2678093	Tunnen oloni oudoksi tänään enkä ymmärrä miksi.
2678094	Tom on epäkohtelias.
2678097	Torvisoittokunta marssii pitkin katua.
2678100	Hän jakaa huoneen.
2678103	Pikkupoika tunsi olonsa turvalliseksi isänsä sylissä.
2678104	Hän halusi tavata minut.
2678105	Oikeata silmääni nykii.
2678106	Tom piti siitä ideasta.
2678107	Menin nukkumaan kymmeneltä eilen.
2678201	Tom ei koskaan saanut palkintoa.
2678204	Papukaijat matkivat ihmisen puhetta.
2678205	Olen yhä aika melko janoinen.
2678211	Tämä on minun. En tiedä missä hänen on.
2678213	Missä maissa olet käynyt?
2678214	Tomilla oli vaikeuksia ajatella kirkkaasti.
2678219	No? Voi, anteeksi.
2678220	Mikä oli ensivaikutelmasi Lontoosta?
