2229978	Трябва да предложим на децата безплатни билети за кино като стимул да посещават училище.
2229990	Учениците се закачат постоянно.
2229991	Останалите момчета му се подиграваха, когато се подстрига.
2229998	Ако хората, които пушат, бъдат лишени от цигарите си, те стават нервни и раздразнителни.
2234778	Ярко светещите светлини ни заслепиха за момент.
2234780	Очите ми бяха заслепени от слънцето.
2234781	Той беше заслепен от ярката светлина.
2234782	Похвалихме го за добрата му работа.
2234784	Връщащите се войници бяха поздравени за тяхната смелост в битката.
2234785	Днес техните усилия се отплатиха и те притежават убедително доказателство, постижение, което действително е за хвалба.
2234793	Момчето не можа да устои на глада, затова открадна парите от касата.
2234795	Нашето заминаване беше отложено.
2234805	Бягах. Посветих целият си живот да тичам към едно цвете, което вече беше увяхнало, когато стигнах до него.
2234806	Цветята вехнат без вода.
2234811	Стафидите са сухо грозде.
2234815	Мога да поставя длани на пода, без да сгъвам коленете си.
2234818	Ръцете ми са схванати от студа.
2234819	Плувците бяха вцепенени от студа.
2234822	Не се храни, докато схващането не мине.
2234828	Той няма да си промени мнението.
2234829	Том не помръдна повече от час.
2234830	Не мога да го помръдна.
2234831	Том каза,"мръдни се",направи си път и седна.
2234833	Тя каза, че няма да помръдне и инч, без значение кой какво ѝ казва.
2234835	Бирата, която донесох за купона, беше излишна, семейството на домакина притежаваше пивоварна.
2234837	Мисля, че това изречение е малко излишно.
2234863	Начинанието беше провал още от самото начало.
2239327	Напоследък той ме укорява.
2239328	Тя ме смъмри, че съм мързелив.
2239332	Тя ме порица, че не отговорих на писмото.
2242565	Бях напълно озадачен от рязката смяна на настроението му.
2242566	Хората бяха озадачени от неочакваната ситуация.
2242609	Армията трябваше да се оттегли.
2242611	Войниците се оттеглиха от позициите си.
2250677	Почуствах се като отхвърлен сред тези хора.
2250699	Победената армия се оттегли от страната.
2250701	Той реши да не напредва, но и да не отстъпва.
2250703	Те нямаха друга алтернатива, освен да се оттеглят.
2251397	Тя правеше не особено леки намеци какво иска за Коледа.
2253916	Близнаците си приличат толкова много, че е трудно да ги различиш.
2253917	Можеш ли да различаваш близнаците?
2253918	Всички къщи в този квартал толкова си приличат, че не мога да ги различа.
2253957	Тунелът пропадна заради земетресението от предишния ден.
2254372	Вятърът духаше на пориви.
2254373	Поривът на вятъра духаше дъжда директно в лицето ми.
2254375	Имаше порив на топъл въздух, идващ от тунела, когато влакът приближи.
2255977	Винаги трябва да проверявам двора си за локви от застояла вода, така че комарите да не се размножават.
2255987	Бактерията няма да се размножава в алкохол.
2256000	Никой не считаше неговите думи за важни.
2256008	Ако него го нямаше да си пишете писма, щеше да се чувстваш самотен.
2256288	Г-н Смит е обвинен в пропуск в договора.
2260114	Мисля, че съжителството ми с теб е повлияло на твоя начин на живот.
2260302	Забранено е да се пуши в сградите на училището.
2260504	Срамно е ,че трябваше да напусна работа точно когато започвах да навлизам надълбоко в нея.
2260529	Разпръснал съм мечтите си под краката ти; стъпвай внимателно, защото стъпваш върху мечтите ми.
2260533	Глупаците тичат там, където ангелите ги е страх да стъпят.
2264029	Момчето натъпка всичките си дрехи в чантата.
2265716	Произношението ми не е безупречно.
2281517	Сложи (си) палтото на закачалка.
2281520	Не си бъркай в носа.
2281528	Ако обичаш, донеси ни порция ананасов сладолед и две лъжици.
2281529	Ако искаш да запазиш месо за дълго време, замрази го.
2281530	Течението завлече лодката му до безлюден остров.
2281531	Лицето му беше бледо и дрехите му скромни.
2281534	Чаках я дълго време.
2281536	Не ми харесва да излизам след залез слънце.
2283794	Вземи всичките праскови, които искаш.
2283796	Тази история се развива в Лисабон.
2283798	Изминаха две седмици.
2283801	Вярвате или не, праскови и бадеми са от едно семейство.
2283804	Реката минава между двете държави.
2287321	Площадът беше толкова пълен с хора, че трябваше да си проправяме път, като ги разбутвахме, за да преминем от другата страна.
2289110	Така е било винаги.
2289120	Толкова ли е глупав, че да вярва това?
2289126	То винаги е така.
2289148	Старите приятели се прегърнаха.
2289561	Казваш ми, че нашият план е одобрен? Надявам се, че не ми показваш никакво прибързано щастие.
2289563	Жена ми роди преждевременно момиче, което тежеше 1500 грама.
2289565	Много е рано да го обсъждаме сега.
2289578	Том се опитва да получи отговор от Мери.
2289579	Той се опита да не бие на очи.
2294802	Това е триъгълник.
2298385	Искаш ли малко кафе?
2298388	Харесва ми да пея под дъжда.
2298404	Аз не отивам до супермаркета за праскови, а за шоколад.
2298416	Харесва ми да пия мляко.
2311678	Това е поличба.
2311681	Юми не може да го свърши за ден.
2311682	Кой бяга по-бързо, Юми или Кейко?
2311683	Юмико малко беше ядосана.
2311685	Не искам да се сближавам с Юмико; тя обикновено говори лъжи.
2311688	Ходи бавно.
2311692	Ако се отпуснеш и си починеш, ще се почувстваш много по-добре.
2311695	Върви бавно и аз ще те настигна.
2311699	Не бързай. Имаме цял следобед за пазаруване.
2311702	Работи бавно.
2311706	Работи бавно и няма да правиш грешки.
2311708	Карайте бавно.
2311713	Шофирайте бавно. Може да катастрофирате.
2311715	Говорете бавно и ясно.
2311720	Бързата кучка слепи ги ражда.
2311730	Бързай бавно.
2311733	Ще дойда, ако караш бавно.
2311735	Бавната реч е характерна за този човек.
2311741	Няма ли да останеш да пием по един чай заедно?
2311754	Вторият братовчед на жена му беше член на еврейския управителен съвет.
2311763	По един мистериозен начин чувството за хумор е свързано с националните особености.
2311768	Баща му почина миналата нощ в болницата.
2311770	Бананите, които ми донесе миналата вечер, до един бяха развалени.
2311775	Усети ли земетресението тая нощ?
2311781	Миналата нощ ми ограбиха къщата още докато бях буден.
2311784	Тая нощ сънувах ужасен сън.
2311786	Нещо странно се случи миналата нощ.
2311789	Имаше гръмотевици и светкавици миналата вечер.
2311790	Забавлява ли се миналата вечер?
2311792	Миналата нощ имаше пет пожара.
2311794	Миналата нощ не можах да мигна.
2311795	Миналата нощ спах добре.
2311807	Миналата нощ си изкарахме страхотно.
2311809	Почти не успях да мигна миналата нощ.
2311810	Миналата нощ играта беше вълнуваща.
2311811	Чаках те да дойдеш миналата нощ.
2311813	Имаше много публика на пиано рецитала миналата нощ.
2311814	Имаше пожар в този град миналата нощ. Не можем да кажем точно кога започна.
2311816	Имаше пожар в този град миналата нощ.
2311818	Колата ни се развали миналата нощ.
2311823	Какво е НЛО?
2311827	Юджи разказа на приятеля си история за своето приключение по време на лятната ваканция.
2311830	Югославия твърди, че не носи отговорност за действията на сръбските паравоенни части в Босна, които убиха хиляди, унищожиха цели градове и направиха 1,3 милиона души бежанци за последните три месеца.
2311831	Г-жа Юнг не би имала нищо против да я посетя без предизвестие.
2311833	Г-жа Юнг нямаше нищо против, че я посетих неочаквано.
2311835	Г-н Юнг има не по-малко от шест коли.
2311836	Г-ца Юнг е много добра.
2311843	Г-н Юнг би искал синът му да полага повече старание в ученето.
2311845	Янките победиха Доджърс.
2311849	Може би ще се задомя и ще си взема жена.
2311854	Човек не може да оцени напълно удоволствието от нищоправенето, ако не е затрупан до гуша с работа.
2311855	Ако положиш усилие, може да подобриш английския си.
2311859	Всичко се постига с желание.
2311860	Имам много домашни.
2311862	Още много има да се прави.
2311865	Давай най-доброто от себе си във всичко, с което се захващаш.
2311866	Малко остава.
2311867	Ако ще се захващаш, дай най-доброто от себе си.
2311868	Ако ще правиш нещо, направи го като хората.
2311869	Има много начини да се направи едно нещо.
2311870	Моля те, покажи ми как да го направя.
2311872	Не прекалявай.
2311874	Работихме здраво, за да вържем двата края.
2311875	Това е предизвикателство за мен и научавам много.
2311876	Или ти тях, или те тебе!
2311880	Имах толкова много неща за правене, че се почувствах депресиран.
2311881	Той настояваше на своето, въпреки че му казах да не го прави.
2311882	Не го прави! Има компютър в аптеката.
2311884	Престани или ще ти дам да разбереш.
2311885	Престани. Ставаш смешен.
2311886	Колко пъти съм ти казвал да не правиш така.
2311888	Той беше принуден да подпише договора.
2311889	Бях принуден да напусна училище.
2311891	Бурята не спираше, напротив, ставаше все по-силна.
2311892	Горната част на планината е покрита със сняг.
2311893	Не дърпай дявола за опашката.
2311894	Не поправяй това, което не е развалено.
2311896	Мисля, че тайландската храна тук е подправена така, че да се хареса на японците.
2311897	Изучавах лицето му за белези на изтощение.
2311899	Той ми заби нож в гърба!
2311900	Значи все пак успя.
2311901	Ти си точно какъвто си те представях.
2311903	Лесно му се връзвах на сладките приказки.
2311904	Най-накрая взех шофьорска книжка.
2311905	Най-накрая времето се оправи.
2311906	Ето ни тук най-накрая!
2311908	Най-накрая спря да вали сняг и времето се затопли.
2311912	Най-накрая истината ни беше разкрита.
2311913	Най-накрая дойде и моят ред.
2311933	Говориш ли турски?
2312547	Той завърши Кеймбридж с отличие.
2312550	Той ми отговори грубо.
2312552	Той е много по-възрастен от Кен.
2312559	Той направи снимка на коалата.
2312561	Той публикува книгата за историята на монетите.
2312563	Той има не по-малко от сто монети.
2312565	Той извади една монета от джоба си.
2312571	Той мина през всичко това за нищо.
2312572	Той си свали палтото.
2312583	Той си свали палтото и се захвана за работа.
2312602	Той си облече палтото и излезе от къщата.
2312605	Той си обърна палтото наопаки.
2312610	Той не обича кафе.
2312614	Той разтвори малко захар в кафето си.
2312618	Той добави малко захар в кафето.
2312620	Той всеки път си пие кафето чисто.
2312624	Той изпи една чаша кафе.
2312626	Те си бъбриха на кафе повече от два часа.
2312631	Той започна, след като си изпи кафето.
2312636	Ти знаеш ли, че него го бива да приготвя кафе?
2312639	Ти знаеше ли, че него го бива да прави кафе?
2312640	Той е пристрастен към кокаина.
2312641	Той е просто нормален студент.
2312643	Той имаше тъмнокестенява коса.
2312648	През последните десет години той живее тук.
2313221	Отложихме заминаването за утре.
2313222	Тони не знаеше имената им.
2313226	Лицето на Шоичи побледня.
2313228	Искам да останеш тук.
2313231	Том е сърдечен и щедър.
2313241	Германия на немски е "Дойчланд".
2313244	Той казва, че няма да дойде.
2313251	Когато докторът ми каза да ям повече зеленчуци, той нямаше предвид пържени картофки.
2313254	Той загуби равновесие и падна от стълбата.
2313258	Колко захар слагаш?
2313263	Това звучи наистина интересно.
2313264	Вече не те обичам; затова съм тъжен.
2313266	Тя само пазарува.
2313267	Доведете го.
2313270	С удоволствие ще гледам филма.
2313276	Тя се омъжи за моряк.
2313284	Том често си променя решенията.
2313288	Не вярвам в Бог.
2313298	Ако трябва да сме справедливи, той не е мързелив.
2313302	На пръв поглед въпросът изглеждаше лесен.
2313304	За пръв път ѝ е.
2313306	Неговото име оглавява списъка.
2313311	Седалището на нашата компания е в Токио.
2313314	Том видя ваза с цветя на масата до прозореца.
2313315	Голямото куче ги плаши.
2313316	Тя се поддаде на изкушението да купи бижуто.
2313319	За да завладеем центъра, ще трябва да неутрализираме лявото крило на партията.
2313320	Той прекоси Рио Гранде.
2313321	Светът няма да свърши, ако тя си тръгне.
2313323	Този храм е построен през 780 година.
2313328	Научих доста.
2313331	Тя беше перфектна.
2313335	Почти не ни остана време за вечеря.
2313338	Можеш ли да отидеш на плаж утре?
2313342	Не трябва да се поддаваме на тези безочливи искания.
2313349	Нямаш никакво основание да мислиш по този начин.
2313351	Никога не спестявайте за сметка на сигурността.
2313353	В края на филма тя е много различна.
2313354	На Том му казаха съвсем наскоро, че има рак.
2313356	Работата трябва да бъде свършена до утре.
2313358	Трудното при биографията е, че тя е отчасти документ, отчасти изкуство.
2313359	Мечката е дружелюбен звяр в сравнение с тигъра.
2313360	Тоя пич е стабилен.
2313361	Пиши скоро!
2313367	Той е твърде уморен, за да учи.
2313368	Той е изправен пред труден проблем.
2313370	Той се опитва да оправдае постъпката си.
2313371	Щастлива е тази, която се омъжва за сина на починала майка.
2313374	"Как се чувстваш тази сутрин?" "Доста добре, благодаря."
2313376	Кандидатът раздаде доста голяма сума пари по време на изборите.
2313377	Ти можеш да помогнеш.
2313383	Мениджърът закусва в кафене.
2313385	Сърцето на човек е приблизително със същата големина като юмрука му.
2313386	Днес просто е много студено.
2313412	При ясно време оттук човек може да види планината Фуджи.
2313414	Тя се опита да плува.
2313416	Ти не играеш голф, нали?
2313418	Това би засрамило всеки.
2313421	Имам среща с него по обед.
2313425	Аз работя с него.
2313427	Разликата в годините ни не е значителна.
2313429	Водата не става за пиене.
2313430	Автобусът пристигна празен.
2313431	Какво искате да ми кажете?
2313433	Който ни открие ще вземе перлата.
2313435	Защо не си вземем такси?
2313437	Би ли ме обичала, ако не бях върколак?
2313440	Необходимо беше обаче храната да бъде пренесена от купичката до устата и клечките се появиха, за да удовлетворят тази нужда.
2313442	Латиноамериканците знаят много малко за историята на местното население, което е живяло тук преди няколко века.
2313444	Нямах друг избор, освен да я чакам.
2313452	Не слушаш ли?
2313461	Около фактите, с които разполага, ученият изтъкава логическата нишка на теорията, която им придава смисъл, последователност и значимост.
2313462	Може ли да ползвам колата ти днес?
2313463	Нямам нищо против да изчакам малко.
2313466	Не се връзвайте на тази ловка пропаганда.
2313467	До мен не се допитаха.
2313470	Можеш ли да си спомниш първата дума, която научи на английски?
2313473	Тя получи добри оценки по английски.
2313475	Слънчевата светлина струи в стаята през прозореца.
2313479	Синоптикът казва, че следобед ще вали.
2313497	Дълго време трябваше да чакам отговора на Том, но си струваше.
2313502	Тя пее като ангел.
2313503	Том се отказа от плана си да строи фабрика.
2313506	Том изостави семейството си и потъна в нелегалност.
2313507	Том заряза колата си, която беше останала без бензин, и тръгна пеша.
2313508	Доколкото знам, Том не може да плува.
2313516	Три месеца преди Том да завърши колежа, той умря.
2313522	Въпреки че понякога английският на Том изглежда доста добър, той няма представа докъде се простират възможностите му и е невъзможно да го убедиш, че не е прав, когато допусне грешка.
2313523	Това са кучетата на Том.
2313526	Тази земя е собственост на Том.
2313530	Това просто не може да не е шапката на Том.
2313536	Това е последният ти шанс да прекараш известно време с Том.
2313540	Това е мотоциклетът на Том, струва ми се.
2313544	Това е кучето на Том.
2313550	Това е мястото, където работи Том.
2313557	Това е мястото, където е роден Том.
2313567	Това е снимката, която направих на Томовата къща.
2313573	Това е къщата, в която Том е израснал.
2313577	Това е хотелът, в който Том обикновено отсяда.
2313581	Това е болницата, в която е роден Том.
2313586	Това е камерата, с която Том направи снимките.
2313590	Това вероятно е ключът, който Том търси.
2313592	Това е една от рибите, които Том хвана.
2313594	Това е моят приятел Том.
2313596	Това е всичко, което Том трябва да направи.
2313604	Това бюро е твърде малко за Том.
2313606	Този каскет е на Том.
2313608	Тази камера е Томова.
2313615	Тази камера е на Том, нали?
2313620	Тази е любимата камера на Том.
2313622	Тази е камерата, която Том купи миналия четвъртък.
2313625	Закараха Том в болницата да му промият стомаха, защото той яде нещо отровно.
2313629	Направиха ДНК анализ, за да видят дали тялото е на Том.
2313632	Назначиха Том за председател.
2313636	Тези обувки принадлежат на Том.
2313646	Тези ръкавици са Томови.
2313648	Имаше нещо странно в начина, по който ме погледна Том вчера.
2313651	Има нещо у Том, което не ми харесва.
2313656	Има нещо в Том, което ме изнервя.
2313658	Каквото и да кажа, то няма да накара Том да промени решението си.
2313963	Колко пъти на ден летите до Токио?
2313972	Убиецът можеше да бъде спрян.
2313976	Хм... да не би пък да бъркам някъде?
2313982	Тя подреди цветята прекрасно.
2313984	Това е рибата, която той хвана.
2313994	Мостът е безопасен; може да шофирате по него.
2313995	Не ти ли е студено?
2314002	Започнете сега.
2314012	Къде ги измъчвахте?
2314015	Обичам да каня приятелите си вкъщи.
2314016	Запомни го.
2314021	Преди хората живееха на село.
2314024	Тя натисна копчето.
2314030	Много родители се притесняват, че децата им не получават основни познания за числата.
2314036	Изглежда, че това животно има някакъв генетичен проблем.
2314040	Том дойде тичешком с писмо от Джуди.
2314044	Ще проверя горе.
2314048	Това ми е малко странно.
2314065	Това е модел с кодово заключване, който може да използвате и в преддверието.
2314068	Срещнах се с много известни хора на онова парти.
2314070	Познах го веднага, защото съм го виждал и преди.
2314077	Вчера се срещнах с нея случайно на гарата.
2314078	Бяхме измамени.
2314079	Преведете това изречение на английски.
2314084	Реших, че си си тръгнал.
2314088	Питър е честен човек.
2314090	Шефът е много разстроен.
2314095	Том последва Мери.
2314100	Аз кърмя моето бебе.
2314108	Тя не може да се накара да изхвърли албумите, пълни със спомени за него.
2314113	В този магазин продават месо.
2314117	На г-н Колкот японската храна започна да му харесва.
2314122	Моля, запишете си това, което ще кажа.
2314127	Не искам да казвам на приятелката си.
2314130	Не отстъпвай.
2314139	Нека те запозная с Том.
2314149	Студентите не помнеха какво са прочели в тази книга.
2314157	Имам същия брой книги, колкото има и той.
2314185	Имам толкова книги, колкото и той.
2314202	Колкото книги има той, толкова имам и аз.
2314210	Том умря по време на престоя си в Бостън.
2314227	Том притисна Мери до стената и тя се съгласи да дари известна сума пари за нашата благотворителност.
2314241	Тя го наричаше как ли не.
2314255	Те разполагат с голямо количество информация.
2314256	Този въпрос донякъде го разбирам.
2314258	Том е упорит.
2314262	Такова нещо досега не съм виждал.
2314268	Жалко, че той не може да се ожени за нея.
2314299	Фолиото е направено от полиетилен.
2314304	Не си спомням да съм изпращал писмото.
2314333	Той отказа храната с отвращение.
2314343	Том беше ограбен, докато се разхождаше късно през нощта.
2314360	Ти винаги ми правеше номера докато бяхме в прогимназията.
2314362	Не се дръж така с мене.
2314364	Той не обича да се бие.
2314367	Видях я да чисти стаята.
2314370	Споменахме този господин в разговора.
2314376	Джак Никълсън е израснал в Ню Джърси.
2314385	Натиснете бутон Shift.
2314393	В къщата беше хубаво и топло.
2314397	Том не искаше Мери да излиза с други мъже.
2314413	Тя може да закъснее и в такъв случай ще чакаме.
2314417	Следващият влак пристигаше от Чикаго.
2314426	Никога не съм и мечтал, че ще те видя тук.
2314428	Само колко си настоятелен!
2314430	На всеки студент беше зададен по един въпрос.
2314434	Не пропилявайте младостта си, иначе после ще съжалявате.
2314443	Учителят ми ми каза да си предам работата колкото е възможно по-рано.
2314448	Изпитвам силна любов към Япония.
2314454	Тази задача е толкова лесна, че всеки студент може да я реши.
2314457	Африка е най-бедният континент.
2314458	Том има право да знае.
2314461	Намерихме момчето дълбоко заспало.
2314467	Това основно училище има силен футболен отбор.
2314471	Много ти благодаря, че дойде да ме изпратиш чак до тук.
2314473	Изгубих го.
2314477	Не трябва да се предавате.
2314484	Тя би искала той да дойде у тях в 2:30.
2314487	Винаги съм имал проблеми с черния дроб.
2314488	Сега спокойно.
2314491	Ти си доста схватлив.
2314496	Ще го възстановим.
2314499	Том ще иска да останем.
2314502	Повярвай ми, знам за какво става дума.
2314510	Тя никога не се е влюбвала.
2314516	Някои мислят, че берберският език може да отмре.
2314519	С Том е лесно да се разговаря.
2314522	Той ли е вашият учител?
2317679	Банда крадци проникна в банката.
2317680	Започнете нов абзац тук.
2317682	Не ми помагай. Искам да го направя сам.
2317685	Тъй като не може да реши проблема по този начин, опита по друг.
2317687	Всеки от нас може да го направи.
2317695	Оризовата каша е лесна за храносмилане.
2317698	Трябва да спра да отлагам.
2317700	Бъди обичана.
2317713	Въпросът е как ще прескочим Рубикона.
2317714	Патриотите се изправиха в защита на правата на своята нация.
2317717	Утре ще уча в библиотеката.
2317720	Това е на Том.
2317722	Колко е стара Айфеловата кула?
2317725	Това вече не е на мода.
2317726	Том намери историята на Мери за интересна.
2317731	YouTube не е добър уебсайт.
2317735	Не отидох там, защото исках.
2317741	Защо не ме последваш?
2317742	Те бягат.
2317749	Не мисля, че ти наистина искаш да го направиш.
2317763	Какво става там горе?
2317765	На Том му е много по-лесно да говори на английски, отколкото на френски.
2317774	Или той греши, или аз греша.
2317785	Побързай и ще можеш да хванеш влака си.
2317788	Той не беше толкова глупав, че да разкаже тази история пред нея.
2317797	Защо не опиташ да научиш?
2317800	Том изглежда като психическа развалина.
2317801	Той се втурна в класната стая.
2317805	Той няма да напредне.
2317806	Новата му книга ще излезе следващия месец.
2317808	Бихте ли повикали лекар, моля?
2317809	И двете се изкискаха.
2317811	Бих искал едно копие от този доклад.
2317814	Том не направи опит да убеди Мери, че е невинен.
2317815	Том не може да забрави първия път, когато той и Мери се скараха сериозно.
2317817	Това е застрашен вид.
2317822	Той не знае нито френски, нито немски.
2317823	Питай го как да стигнеш до гарата.
2317826	Родителите ми бха приключили с храненето, преди да стигна вкъщи.
2317831	Бих искал да живея близо до твоята къща.
2317835	Имай малко милост към мене.
2317837	Том и Мери ходиха в лунапарка.
2317839	Мислехме да те поканим да се присъединиш към нашата компания.
2317841	60-те години на 20-ти век бяха години на протести и реформи.
2317842	Вятърът и течението изтласкаха кораба на брега.
2317844	Да знаеш, е едно нещо, да го направиш - друго.
2317846	Няма да имаш възможността да го направиш.
2317848	Ти не си отговорен.
2317850	Знам, че си прав.
2317860	Ние знаем кой си ти.
2317861	Той я обвини, че го е излъгала.
2317863	Необходимо е да направим неговия език като този на другите хора.
2317864	Лондон е бомбардиран няколко пъти.
2317866	Трябва редовно да се упражняваш да свириш на пиано.
2317867	Имам ли право да те придружа?
2317874	Тя е нейна приятелка.
2317877	Ще взема всеки, който иска да отиде.
2317879	В кой клуб членуваш?
2317881	Какво може да означава това?
2317882	Купих няколко румънски книги за студентите.
2317883	И още нещо. Ако се опиташ да направиш нещо на Маю, ще ти счупя гръбнака.
2317884	Дали ще се провали на изпита?
2317885	Беше лично.
2317898	Как се е появил там?
2317902	Том беше изхвърлен от вкъщи от родителите си, когато призна, че е атеист.
2317905	Еднополовите бракове са разрешени в по-малко от 20% от страните по света.
2317906	Дърветата започнаха да се покриват с листа.
2317908	А, аз бях болен.
2317916	Той ще дойде без съмнение.
2317918	Такеши обеща да ми помогне за домашното, но в последната минута се отметна.
2317919	Достатъчно горещо ли е за плуване?
2317920	Том и Мери се ожениха три години, след като се запознаха.
2317922	Тя бавно се придвижи напред.
2317928	Той с часове чакаше нейното обаждане.
2317929	В писмото му имаше снимка.
2317930	Продължителността на нашия престой там ще бъде една седмица.
2317931	Чувствам се толкова самотен.
2317933	Моторът не иска да запали.
2317934	Не е нужно Том да отива, ако не иска.
2317936	Той е обречен да успее.
2317937	Новото колело ми струва 50 000 йени.
2317938	Срещал съм го и преди.
2317943	Бихте ли били така любезен да затворите онзи прозорец?
2317947	Кафе паузата е традиция в Америка.
2317948	Да се разсеем с една разходка.
2317949	Тя ядоха енчилада.
2317954	Той вече спи.
2317955	Може ли да попитам кой сте Вие?
2317956	Възможно ли е пералнята да бъде поправена?
2317958	И водата, и въздухът са флуиди.
2317967	Това е мое. Не знам къде е нейното.
2318018	Не си позволявай да ми обясняваш как да възпитавам децата си!
2319156	Обичаш ли да пътуваш?
2319161	Не носи много багаж, когато пътуваш.
2319165	Когато пътувам, предпочитам да пътувам по въздух.
2319170	Този пътеводител може да ти е от полза при пътуването.
2319177	Дай за пътуването ни да се снабдим с вътрешна информация за Британския музей.
2319180	Може ли да отчетеш всички пари, които си похарчил по време на пътуването си?
2319182	Като стана дума за пътешествия, бил ли си някога в Кобе?
2319187	Като говорим за пътешествия, някога ходил ли си в Ню Йорк?
2319214	Като говорим за пътешествия, били ли сте някога в Австралия?
2319240	Вкусно е.
2319249	Готов съм да поръчам.
2319259	Не съм ял нищо цял ден.
2319265	Днес ще си взема патица.
2319274	Японците имат склонността да се доверяват на утвърдени авторитети.
2319277	Той се втурна в трафика.
2319279	Човешката кожа е много чувствителна към промени в температурата.
2319280	Том излезе да покара.
2319282	Мога да плувам в реката.
2319284	Том попита Мери за нейното семейство.
2319287	Том не можа да спи, защото имаше силно главоболие.
2319290	Тези технически термини са от гръцки произход.
2319292	Том не може да понася присъствието на Мери.
2319294	Животът е пълен с възможности.
2319299	Съмняваш ли се някога в нещо изобщо?
2319302	Жена ти блондинка или брюнетка е?
2319313	Том никога нищо не успяваше да запази в тайна от Мери.
2319320	Добре е да си направиш теста отново. Позитивният резултат може да е грешен.
2319321	Ще ми направите ли снимка?
2319327	Видяхме странен обект в небето.
2319328	Том е нагъл.
2319330	Мамят ни.
2319333	Джейн чакаше, подпряна на дървото.
2319338	Последната седмица бях на легло с грип.
2319340	Тя дори не беше там.
2319344	Нямах представа, че Том е толкова наивен.
2319348	Днес трябва да занеса котката на ветеринар.
2319350	По това време тя се печеше на слънце.
2319356	Видях възрастен човек да пада по гръб на улицата.
2319360	Този портокал беше толкова кисел, че не можеше да се яде.
2319363	Те може да се целунат.
2319367	Ще остана още три дена.
2319378	Това е улика.
2319382	Прави това, което те прави щастлив.
2319386	Знам защо го искаш.
2319395	Винаги можеш да дадеш част от работата на младшите служители.
2319398	Горе-долу колко излиза едно такси от там?
2319408	Доста си нафукан.
2319412	Тя иска развод.
2319430	Срещнахме се с тях в младежкото общежитие.
2319439	Растящите цени подхранват тревогата на потребителите.
2319442	Той отряза едно дърво в градината си.
2319466	Той не е човек, с когото можеш да си играеш.
2319470	Ако не беше жена му, той нямаше да си смени работата.
2319471	Почти десет часа е.
2319473	Той е човекът, който оглавява маркетинга на парфюмите.
2319485	Том и Мери аха-аха да скочат от левия край на изречението право в безкрайния корпус, когато забелязаха под себе си пасаж гладни контрибутори, озъбени, готови да им скочат и да разкъсат грешките им на парчета до една.
